Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d2e42004681e39b1fb5ee8771f105f7f71ebac8f971ed06984943812605165de,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.076395,51.503303,On or near Horselydown Lane,E01032640,Southwark 003H,Investigation complete; no suspect identified
27e073b6c80fbf77a79c17053115398a998812a366ec6b7b747727c73904221b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.078588,51.500147,On or near Tanner Street,E01032646,Southwark 003I,Investigation complete; no suspect identified
a01bd7fc77d319931414dda89100b8cadf71cfc709512e52913c8828066dc418,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.082248,51.499784,On or near Lamb Walk,E01032803,Southwark 003J,Investigation complete; no suspect identified
77b6160f21ae5b16824d6688adcf9581e5afdf784331c8dfd9503860e70a8966,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.072409,51.500774,On or near ,E01032834,Southwark 003K,Investigation complete; no suspect identified
f07e8664c0aed9e1b30727a125595042d44e6ff046f1e64595c3131c38208641,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.075035,51.498973,On or near Millstream Road,E01003975,Southwark 004A,Investigation complete; no suspect identified
20bb3ef3dbf76e5c1f91eb7c2ad9f8a7c8030285b10d9d7bb0eb23e80a786f6e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.078131,51.496623,On or near Fendall Street,E01003978,Southwark 004B,Investigation complete; no suspect identified
24a01a9c5498664209131244adcf0d1eafbe75d80e937be3352cc9130b67e6f3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.063895,51.496317,On or near Collett Road,E01004022,Southwark 004C,Investigation complete; no suspect identified
f68b5f342fcbe9573f9bdbca4f37c38c1e1c05a46223ae3dab7cea5c5d552faf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064454,51.498098,On or near Jamaica Road,E01004023,Southwark 004D,Investigation complete; no suspect identified
d3486bb3ef3890e483eb7bdf525bdb5ef2b323a198f2f595fd522f6df2743a19,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.072027,51.498222,On or near Neckinger Street,E01004028,Southwark 004E,Investigation complete; no suspect identified
e70618ac3e6325e6da3d02525bf804f77bfae771def2d88c2d3f356c4c3302e8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.087366,51.499706,On or near Staple Street,E01003938,Southwark 006A,Investigation complete; no suspect identified
43eb15c9f0352b1f2f598c6f8d2ac38073ac02f912fc9010b52ad053601133e4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.086013,51.498299,On or near Weston Street,E01003940,Southwark 006B,Investigation complete; no suspect identified
1dbcabdb1f6fd7d936d3b06ea3d25aa2db2d0ca0d62e856dce8374db29059a3b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083577,51.496262,On or near Alice Street,E01003941,Southwark 006C,Investigation complete; no suspect identified
aa48b0e25d7a75a0ad8dc674794c083beffdbc1ad1921ddf6419a0d00592b19a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.087966,51.495021,On or near Bartholomew Street,E01003942,Southwark 006D,Investigation complete; no suspect identified
d143afa09d02fe913eb29ed611176ebeea3ccab668a210835330c9ff53046c3b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.082622,51.495006,On or near Swan Mead,E01003979,Southwark 006E,Investigation complete; no suspect identified
d343e6b0a9c8747a13fccfe39c87a76f48fca4f8d5e028e76a4cab5b6922e0be,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.086692,51.504452,On or near ,E01003981,Southwark 006F,Local resolution
05e8079ddf9e4da867e8fc2e994120e81e56df0c5b587129aaeed58716dc811a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.053004,51.501388,On or near Tunnel Road,E01004030,Southwark 007A,Suspect charged
e78daac41748a475195a7a0408202afda886bc4be684878978adafd4e8bf8305,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.04918,51.497809,On or near ,E01004031,Southwark 007B,Investigation complete; no suspect identified
e24df9cb0d499af410fd7c1d19b25da171dac33e026607a025e52be2520de5b1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.049715,51.500129,On or near SETH STREET,E01004033,Southwark 007C,Investigation complete; no suspect identified
488d376de0deaa190a1a5e3d320c54c82d17fa5200169380068aea4239031dfa,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.060142,51.496165,On or near Gataker Street,E01004034,Southwark 007D,Investigation complete; no suspect identified
b7027df913f1047d47553f8c300d8c9e5d9b1eac767108cbca82495b84e02cbc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045065,51.490951,On or near Bush Road,E01004036,Southwark 007E,Investigation complete; no suspect identified
ed30bacd67a4b25ec2be6c89640d60d8cdf9955e82fc6d5204b31d60d3c03a4d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.033344,51.504558,On or near ,E01004056,Southwark 008A,Investigation complete; no suspect identified
63910452e0a0e73cba897809ab30a1baeff4a60fd5eb6c1487aeab193c9fcd31,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045385,51.498959,On or near Canada Street,E01004057,Southwark 008B,Investigation complete; no suspect identified
0774a4c0b0a5b742460749fa07e5667b522b7924fc799cb924202352c2c31981,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.03378,51.497776,On or near Odessa Street,E01004058,Southwark 008C,Investigation complete; no suspect identified
bac571b75e8ba4da6b11197d48901866491d4f8bc784a4fc30f8b16f3348c6cc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.042431,51.492921,On or near Greenland Quay,E01004059,Southwark 008D,Investigation complete; no suspect identified
09b9f9a3c11151a7aae9737e1d358b258d4e452dcdc6c9deb66516cc4bf59541,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.041929,51.491519,On or near Chilton Grove,E01004060,Southwark 008E,Investigation complete; no suspect identified
51967e5ca1d2088f87cda070c9dca18507964df84ec97b5a3bd137a77f0d78bc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.090273,51.497037,On or near Spurgeon Street,E01003936,Southwark 009A,Investigation complete; no suspect identified
ab6c0b0216970ba02e42e2b331f729e7f7b3a1a5c41b740102e2253249797acf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.099217,51.497093,On or near Newington Causeway,E01003937,Southwark 009B,Investigation complete; no suspect identified
42a2507a0735ab970437f9a24ee94971465d52618820e28d98edc4de7c677002,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.09638,51.496732,On or near Bath Terrace,E01003943,Southwark 009C,Investigation complete; no suspect identified
738016464bfd20ad0a2f4e306994bacddf3ea0598c28a9d97cf4c074ccea175c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.096619,51.494337,On or near ,E01032720,Southwark 009F,Investigation complete; no suspect identified
35a4efbeb8d4a9d365628763393dce9c7ca63a87f07c49965e11459a1d58a02a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.066847,51.492966,On or near Macks Road,E01003977,Southwark 010A,Investigation complete; no suspect identified
cfc3305fbc8c6ee9f49bb66bf96f0ba75b0ac10c5318aad23fc7269acb2428a7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.059261,51.490507,On or near ,E01004037,Southwark 010B,Investigation complete; no suspect identified
afae1698cf6cd81c596364e34fea7ff92241dd5b9235299e627ea92537701043,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.06581,51.487158,On or near Catlin Street,E01004038,Southwark 010C,Investigation complete; no suspect identified
3a548b46a54e08f09b533fa9e90a1bcda1d1e061ce219d2e36bcd90193dea268,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064429,51.490516,On or near Beatrice Road,E01004042,Southwark 010D,Investigation complete; no suspect identified
630edc49dfef3a8007c0690f80b8934219b32224dfdc0739b70494d015e4d5bf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.065234,51.492274,On or near St James's Road,E01004043,Southwark 010E,Investigation complete; no suspect identified
84f82392b4103a09a6c1d603addd0a9c709e0febe7b8bf4ef1feb1e74beb8071,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.051645,51.489334,On or near Eugenia Road,E01003986,Southwark 011A,Investigation complete; no suspect identified
7d2d5c965941d184d95d21f59f76eb258a8cb65ed7f791e42c760777b816a2a4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.0568,51.487342,On or near Delaford Road,E01003987,Southwark 011B,Offender given a caution
d18d847c2a07763de922f68202057b687326c5720c8d695a5b7ca74cd511d38d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.059751,51.492705,On or near ,E01004024,Southwark 011C,Investigation complete; no suspect identified
e328bc31e2262df98e9343f644fdb848e7cd94c3ab8ccdf5e326e2e117c4e567,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.051222,51.491808,On or near ,E01004035,Southwark 011D,Investigation complete; no suspect identified
429da2bb61c172e69fa53ee7fd318df414f64d23f7b5f0158d248a48dcb825d1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.089808,51.493352,On or near John Maurice Close,E01003960,Southwark 012A,Investigation complete; no suspect identified
f05e9cc825925186b37277e469514ac28c9f8d40f9c26501f57a1a78a5a67cac,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083595,51.49138,On or near Massinger Street,E01003961,Southwark 012B,Investigation complete; no suspect identified
5894c0df992a58893bcfc137730346885aa09fd8fbe1485fed03ce72fd991945,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.096354,51.48871,On or near ,E01003994,Southwark 012E,Investigation complete; no suspect identified
8e115a49c772f1b3e1fee5458e135379eac7d0e0e4d416e462a272eb8e9fa1b8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.094705,51.491983,On or near Wansey Street,E01032722,Southwark 012F,Investigation complete; no suspect identified
f784ec8046f749c8321b191f811fbb96a5cc50416c999697bf5257720e8b80f7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.078382,51.493057,On or near Willow Walk,E01003980,Southwark 013A,Investigation complete; no suspect identified
0773a68648970719f52abe2954fa2fa937eddfab50c40652a2783959a4384477,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.072586,51.487692,On or near Cooper's Road,E01004039,Southwark 013B,Investigation complete; no suspect identified
269651d0185a231af4ede2b22a620054a6f6917cc9275ac263a38cb6f2658e19,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.076256,51.488895,On or near ,E01004040,Southwark 013C,Investigation complete; no suspect identified
cd391bcd593c9859070ff4c8029081430722309ea81bab8c8c41eb6fe30db1d5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.069917,51.485409,On or near Old Kent Road,E01004041,Southwark 013D,Investigation complete; no suspect identified
a3c50986e964b65316ac061753bebd5a8d2ee931181ae70d023932f80d4fad8c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.074136,51.491935,On or near SETCHELL ROAD,E01004044,Southwark 013E,Investigation complete; no suspect identified
8e9f5a867f17c24477f6555748191d32a73eb3d483af68c3e9b6fca284881699,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.102664,51.48383,On or near FORSYTH GARDENS,E01003992,Southwark 014A,Investigation complete; no suspect identified
fd0c49f8308d2c8dafb327b689b79705b365b2683b1da3371013e4c07905ba66,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.103774,51.488659,On or near Alberta Street,E01003995,Southwark 014B,Investigation complete; no suspect identified
c87b5e39b060a10a0cee3a9877ad94bd42bc3164c09e747fa6a09acd4bdadae6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.105563,51.488239,On or near Kennington,E01003998,Southwark 014D,Investigation complete; no suspect identified
51e6ceb07fd5cb4fede572153c164a71fb81fe4a280a054d2cfaf43fb7e13a47,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.103883,51.486044,On or near Doddington Grove,E01003999,Southwark 014E,Investigation complete; no suspect identified
ed19b152182f8c8c7a7ef18f830ec75e7afdb0f93edd8e004f3b35b75034b951,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.097528,51.489233,On or near Police Station,E01032639,Southwark 014F,Suspect charged
855da82e00ade90df276a7d12bc78103e86a6f74ce2ce716d7c70c13d8f4a6ae,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.099645,51.49236,On or near Wollaston Close,E01032719,Southwark 014G,Investigation complete; no suspect identified
629dcf63c66a786f038e8cbc281c4bb7403d5f0ff26175933a3fe378a274cddf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.070685,51.484612,On or near Ossory Road,E01003964,Southwark 015A,Investigation complete; no suspect identified
07fbec0245729463fbd9431b624c993ba275701d4c4a688d8c58ad9d2ad6a33e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.078527,51.488563,On or near Ivy Church Lane,E01003966,Southwark 015B,Investigation complete; no suspect identified
f18277d5776aad3c4961c66af5aa01104f4ee1f2dfa1a70c042797e0d3f93643,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.084961,51.485935,On or near Beaconsfield Road,E01003968,Southwark 015C,Investigation complete; no suspect identified
9ba12570b341111da4b9e8b74e4c3bfecdc03dbd9ec60fd44924064ded45df81,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.0809,51.486606,On or near Bagshot Street,E01003971,Southwark 015D,Investigation complete; no suspect identified
5952ad2934f0a5e1b23f1e0964b71c81c5005a91b075315a747811e5e063f7e7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.086765,51.486549,On or near Inville Road,E01003974,Southwark 015E,Investigation complete; no suspect identified
9477351803800d68a70b2ae7a3ae6ac2e2f97eb2332af76f1e84983147030be3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.092088,51.48981,On or near Townley Street,E01003963,Southwark 016A,Investigation complete; no suspect identified
d5b682f99553ad71ef4ddee2327da5a0ee13087b25530738a1f219ba0c988bfb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.092048,51.483163,On or near Bradenham Close,E01003967,Southwark 016B,Investigation complete; no suspect identified
4a347bf118c9aff2696c84630fa8402f7d42c9d89f76b586a26e07354e76a532,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.082358,51.485146,On or near Thurlow Street,E01003970,Southwark 016C,Offender given penalty notice
c2bd148a623437772cba20deb0784c1678dc0f00748aa17fd342922d8223f94f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.088742,51.487822,On or near Wooler Street,E01003972,Southwark 016D,Investigation complete; no suspect identified
91da7d184f42149c87f8c88ba2fd2d8d74222530f3f418096962a15afc90ff56,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.091851,51.488583,On or near Blackwood Street,E01003973,Southwark 016E,Suspect charged
f2faf4e61df68430026df982f0398382fa44188f1053f7526c78714fbe70d5b3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.095029,51.481108,On or near ,E01003923,Southwark 017A,Investigation complete; no suspect identified
7df3a8e3d8ce2aee5ae958aeee49b4e932897d87028d4441a2430062a68137f8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.094357,51.484442,On or near Gateway,E01003969,Southwark 017B,Investigation complete; no suspect identified
46ce49c6300b0386c37bb45888fd3325f3cbf8d81d3ec6e343db4d3277cd5de9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.098786,51.484262,On or near DRACO STREET,E01003991,Southwark 017C,Investigation complete; no suspect identified
826f229dde2a7816bbcfb977e90d72653a1f74b2cd7b6069dd611f180e1807f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.106938,51.479736,On or near CAMBERWELL NEW ROAD,E01003993,Southwark 017D,Investigation complete; no suspect identified
2d97031f10cf1ce21a0449161878c53fb3eaa02f0f47eb833e9f5faf6f5775a2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.097593,51.486968,On or near Penrose Grove,E01003997,Southwark 017E,Investigation complete; no suspect identified
42fbbf7a5bfb6e5c481267e1ea6041503c5e86a7440932e04017bd94cf27f753,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064663,51.479226,On or near Ledbury Street,E01003983,Southwark 018A,Investigation complete; no suspect identified
3a2c3737521ee2c1845b55e5b56d47141a59ddbe703e85c21ab6d8e8645b40fe,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.059003,51.48058,On or near ,E01003988,Southwark 018B,Investigation complete; no suspect identified
7d51378662e4ff28981e9b17a63bd34cca6a8294c99bcd38f4442231720d2f44,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.068274,51.484069,On or near Olmar Street,E01003989,Southwark 018C,Suspect charged
f881f19232764d3878e47204c7e44f60dd24b0d9f736dd9dae0d7a8cc4937515,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.070375,51.480696,On or near Reddins Road,E01003990,Southwark 018D,Investigation complete; no suspect identified
602723247bcdda324e3d7d96ddffc48376161a9808bee5c8bdcc71c1f8ba3455,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.07357,51.478032,On or near Sumner Road,E01004007,Southwark 018E,Investigation complete; no suspect identified
826b5beaadc124353421f7d519bde0d71485f3475a76b5f7d0b8152721b7e6db,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.08107,51.475682,On or near Dalwood Street,E01003912,Southwark 019A,Investigation complete; no suspect identified
baa03a6ba2b5c77fef306faa373b0532c3573fbc272a611f92f562d1301fc2a1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.077124,51.47604,On or near Finch Mews,E01004011,Southwark 019B,Investigation complete; no suspect identified
77ee13e0680f7dcf793334d99e385f678272a2ad7d3e96f217633c79763a4ff6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.082117,51.481293,On or near Dragon Road,E01004012,Southwark 019C,Investigation complete; no suspect identified
eafe93ae9c7d92b1b36fc9f692093347c63de3bc0c2bf1b4d784c40c7bb90d99,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.073192,51.475041,On or near Corbden Close,E01004013,Southwark 019D,Investigation complete; no suspect identified
ae20fcccb4e22548e131bb74e0ac9f89f9150056a72300708155b0ea0a15d2ff,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.073585,51.481441,On or near Pennack Road,E01004014,Southwark 019E,Investigation complete; no suspect identified
8904a0b776d004bf73c76bef9addc7e233d857bd83ae3879888de933f2b7fb4a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.085334,51.47497,On or near Brunswick Park,E01003911,Southwark 020A,Investigation complete; no suspect identified
52fe4d9a48729266f3cd0289a82eceecded01c092b90ba4180b994ffab030c5b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.085024,51.478247,On or near B217,E01003916,Southwark 020B,Investigation complete; no suspect identified
7c60a4e39d58cdb41d4e4178512dd009775d223c72ec516c671401b81b637e17,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.084874,51.475304,On or near St Giles Road,E01003917,Southwark 020C,Investigation complete; no suspect identified
0a4a002414553afedb625251f1f7cb78545a780a7464fd36d9ca8b0237bea8e2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.086238,51.477799,On or near Harris Street,E01003918,Southwark 020D,Investigation complete; no suspect identified
f335b3ff312a7ff782d042937456bb9cc4b61f115dfbfc4f213e5cc0946b2caa,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.087919,51.478933,On or near Durfey Place,E01003925,Southwark 020E,Investigation complete; no suspect identified
2f9f93096eab7a2234c57aa3186a8cf98269ed770ba5689593b7a0e2e4ea7633,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.096405,51.475375,On or near Camberwell New Road,E01003919,Southwark 021A,Investigation complete; no suspect identified
ca2fc8abd4cb8ab725b9c2a873066da49e3216f00b6f458a0b6dbc1a7b39c16b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.09289,51.477836,On or near Broome Way,E01003920,Southwark 021B,Investigation complete; no suspect identified
d6fe65c60ed055cb1c2e368812f86d32ac7bb1fb2c6be4401a6f08e9708d91de,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.094295,51.474189,On or near Tillings Close,E01003921,Southwark 021C,Offender given penalty notice
3521e56be52258929f0688422799ffdf3c364e35b14613a7f4fa6acada82a7e6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.095135,51.472683,On or near Valmar Road,E01003922,Southwark 021D,Investigation complete; no suspect identified
82ea195a1d8b351ca01a0072a9fd29a0c075dbd6b686e9ceb7f66c18bd906aae,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.094311,51.480008,On or near Camberwell Road,E01003924,Southwark 021E,Local resolution
f88736d12bb4013b9716463a722b149bf23de226bf7906db6a89530016535b9d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.099498,51.479265,On or near Pitman Street,E01003926,Southwark 021F,Investigation complete; no suspect identified
e1ea6c9c0f76924ab580d207e493e79cbde3d8d77b12a0dccac1e6c134eaf196,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.06885,51.475904,On or near Neville Close,E01004008,Southwark 022B,Investigation complete; no suspect identified
db3d0a59c0c3e93d4ee94bffc4061d9cf2bdfe4b6b937f1f1b49047b29989947,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.071917,51.47555,On or near Lisford Street,E01004010,Southwark 022D,Investigation complete; no suspect identified
1868df70239b4f81be9b13d122d318b37d98e88391232fb75554b235017689ef,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.070825,51.47268,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
5c8456e73bb5f450bd8df3a4fa8a138ff98b53880dd20a1e7751d23b3e119624,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.065271,51.478453,On or near Friary Road,E01032805,Southwark 022F,Investigation complete; no suspect identified
a9224ef2822f49e7701e83d8dddff381dff55b55a11b7226655617888bac1256,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.057347,51.478547,On or near Drovers Place,E01003984,Southwark 023A,Suspect charged
e8df6cdf3edd926c4ac0fcf0dbd9e63fe8f761dd00ad740c3a3693512c67c10b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.056416,51.477066,On or near Blanch Close,E01004003,Southwark 023B,Investigation complete; no suspect identified
b6a427644b34588a096b7f156d12072033456ad37cc9a621aa43db31daf0fb33,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.056327,51.473728,On or near Regal Row,E01004004,Southwark 023C,Investigation complete; no suspect identified
6a3966f29fb87bf551ef7f9b1712752a82af93bb295f122c2833f05b334de4b5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.061107,51.473079,On or near Colmore Mews,E01004005,Southwark 023D,Investigation complete; no suspect identified
3aee6f426c06bbdbfd007df9586bd9a09b3e34091ec5084ea3949502d070372f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.059233,51.470404,On or near Caulfield Road,E01004006,Southwark 023E,Investigation complete; no suspect identified
79bac3887e5b06599ae5c7096f873751cb33f445d622d01ada6af55bf79c5c31,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.089472,51.473814,On or near Camberwell Church Street,E01003913,Southwark 024A,Investigation complete; no suspect identified
80e5c10e4f7faee98f1919a9f34dd60d192145075f1ecdf6763ff7bed724b4eb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.080693,51.474039,On or near ,E01003914,Southwark 024B,Investigation complete; no suspect identified
fc06c8e55b72eac62c1b6f87367e0fb1889ab7afcbe8a0250f74e77104aaf82d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.086497,51.471266,On or near Grace's Mews,E01003915,Southwark 024C,Investigation complete; no suspect identified
cb476f9b11d15d5ee550ee04ce5844f7415f4b1ea524187f4014914e334c7336,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.085745,51.46825,On or near Canning Cross,E01004050,Southwark 024D,Investigation complete; no suspect identified
d431b837bc7744e50f2e5d8739a554834dcbd4cdddc750b5601425f84e6e9f0c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.080072,51.465855,On or near Malfort Road,E01004052,Southwark 024E,Investigation complete; no suspect identified
bce8ce74c308f841002c0df67ca73f6f7eaec69d5360da72b56a8dc0e6417fe5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.069112,51.47072,On or near Moncrieff Place,E01004061,Southwark 025A,Investigation complete; no suspect identified
2ae4043c7e5329cd4d6d922160e8c5e4fcd13d093ae6cfddbc7bec4ab9c08268,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.067458,51.463517,On or near Kinsale Road,E01004062,Southwark 025B,Investigation complete; no suspect identified
c38af05b3bbc2d02fb60a067047fbcaa9300ea5345ed0f8253e01884890eeb5b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.072339,51.465557,On or near Maxted Road,E01004063,Southwark 025C,Investigation complete; no suspect identified
2f16b8f9a617a60c2944b34864fb73fde8c8391659efcf0c180e7fdfcb70e14f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.070418,51.463979,On or near Amott Road,E01004065,Southwark 025D,Investigation complete; no suspect identified
ed42aa586efb4267e8b5d6dd1762344056ee3ef5869cecb3df29ce78dc571725,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.075785,51.473653,On or near Grummant Road,E01004066,Southwark 025E,Investigation complete; no suspect identified
8c77f07bea46ac51ed105438742e9c6ed6bedbd26dfbe358e5197808cd95ccce,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.052938,51.465408,On or near Salisbury Terrace,E01004000,Southwark 026A,Investigation complete; no suspect identified
1cd2a4a687cbb28bfb0a63750ad67eb689c3cdcc3fdf8c811ad30f1f31dab2b1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.058558,51.463585,On or near Chabot Drive,E01004001,Southwark 026B,Investigation complete; no suspect identified
61c718e31ec5966a423d25aa23ebe72072c20c1d49073c65787b3d1ff9451d51,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.061947,51.463776,On or near Nunhead Lane,E01004019,Southwark 026C,Investigation complete; no suspect identified
2692548b97ca6c0c612ae3a8e54eed4057a6df6ac61fd849e8fa8c09bcf24cd7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.058412,51.465318,On or near Cheam Street,E01004064,Southwark 026D,Investigation complete; no suspect identified
e40e9a9a4990b765f12ac58de5304274aab29ee8d7089aa5b22e1eed1005f271,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.056039,51.466961,On or near Symons Close,E01004068,Southwark 026E,Investigation complete; no suspect identified
192e7f1d875dc6e89e4daf7f2bace68eb7b7a87e1eb69b107e0545fc3c78995e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.081048,51.463533,On or near Pytchley Road,E01004045,Southwark 027A,Investigation complete; no suspect identified
af80db1b25eec34699cf57cf7652bb89f42a452a0f182a2b49c6cb6b260dfe65,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.089824,51.462975,On or near BLANCHEDOWNE,E01004047,Southwark 027B,Investigation complete; no suspect identified
769c04bb66103029a89727f7748254543c891bc198ce67270e2800f9bbebb038,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083389,51.459542,On or near Shaw Road,E01004048,Southwark 027C,Investigation complete; no suspect identified
2bb5bb0cb67f680b0d7b2191ed0f33383dc6a464a38fabbad62803d7d6e7c992,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083737,51.464638,On or near Dog Kennel Hill,E01004049,Southwark 027D,Suspect charged
ba20cb5d4b6a5e6ff559972cf6a202832ff0856a065f29df471efd066fb9655c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.084836,51.466913,On or near Stories Road,E01004051,Southwark 027E,Investigation complete; no suspect identified
